Bus ID,Current Stop,Next Stop,Latitude,Longitude,Passengers,Estimated Time,Date,Time
5,kaliland,Gazi,35.12608566666667,33.925663166666666,0,0:00:29,2025-01-11,18:13:28
5,kaliland,Gazi,35.12606066666667,33.925711666666665,0,0:00:29,2025-01-11,18:13:30
5,kaliland,Gazi,35.12603716666667,33.925753666666665,0,0:00:29,2025-01-11,18:13:31
5,kaliland,Gazi,35.12601516666667,33.925786333333335,0,0:00:30,2025-01-11,18:13:33
5,kaliland,Gazi,35.12599733333333,33.92581533333333,0,0:00:30,2025-01-11,18:13:35
5,kaliland,Gazi,35.1259865,33.925842833333334,0,0:00:30,2025-01-11,18:13:37
5,kaliland,Gazi,35.12597866666667,33.92586883333333,0,0:00:30,2025-01-11,18:13:39
5,kaliland,Gazi,35.12597566666667,33.925888,0,0:00:31,2025-01-11,18:13:40
5,kaliland,Gazi,35.1259735,33.92590916666666,0,0:00:31,2025-01-11,18:13:42
5,kaliland,Gazi,35.125835,33.926219833333334,0,0:00:33,2025-01-11,18:13:59
5,kaliland,Gazi,35.125799,33.92628766666667,0,0:00:34,2025-01-11,18:13:59
5,kaliland,Gazi,35.125765666666666,33.926355666666666,0,0:00:35,2025-01-11,18:14:01
5,kaliland,Gazi,35.125730833333336,33.92643016666667,0,0:00:35,2025-01-11,18:14:03
5,kaliland,Gazi,35.12568866666667,33.926505,0,0:00:36,2025-01-11,18:14:05
5,kaliland,Gazi,35.1256455,33.9265845,0,0:00:37,2025-01-11,18:14:07
5,kaliland,Gazi,35.12560033333333,33.92666466666667,0,0:00:37,2025-01-11,18:14:09
5,kaliland,Gazi,35.1255535,33.926746666666666,0,0:00:38,2025-01-11,18:14:10
5,kaliland,Gazi,35.1255055,33.92683,0,0:00:39,2025-01-11,18:14:12
5,kaliland,Gazi,35.125461666666666,33.926911,0,0:00:40,2025-01-11,18:14:14
5,kaliland,Gazi,35.12541566666667,33.92699183333333,0,0:00:40,2025-01-11,18:14:16
5,kaliland,Gazi,35.12537183333333,33.9270675,0,0:00:41,2025-01-11,18:14:17
5,kaliland,Gazi,35.125325333333336,33.9271445,0,0:00:42,2025-01-11,18:14:19
5,kaliland,Gazi,35.12527716666666,33.927222666666665,0,0:00:43,2025-01-11,18:14:21
5,kaliland,Gazi,35.12523216666666,33.927300333333335,0,0:00:43,2025-01-11,18:14:22
5,kaliland,Gazi,35.11992933333333,33.9410155,0,0:02:38,2025-01-11,18:18:06
5,kaliland,Gazi,35.11992933333333,33.9410155,0,0:02:38,2025-01-11,18:18:55
5,kaliland,Gazi,35.11992933333333,33.9410155,0,0:02:38,2025-01-11,18:23:09
5,kaliland,Gazi,35.11992933333333,33.9410155,0,0:02:38,2025-01-11,18:25:25
5,kaliland,Gazi,35.11992933333333,33.9410155,0,0:02:38,2025-01-11,18:27:12
5,kaliland,Gazi,35.11992933333333,33.9410155,0,0:02:38,2025-01-11,18:35:14
5,uni bus station,registration,35.1304065,33.918714666666666,50,0:02:10,2025-01-11,18:37:35
5,kaliland,Gazi,35.130785,33.918132666666665,50,0:00:42,2025-01-11,18:39:54
5,kaliland,Gazi,35.1307835,33.918131,50,0:00:42,2025-01-11,18:39:55
5,kaliland,Gazi,35.130782833333335,33.918129666666665,50,0:00:42,2025-01-11,18:39:56
5,kaliland,Gazi,35.13078216666667,33.91812633333333,50,0:00:42,2025-01-11,18:39:57
5,kaliland,Gazi,35.130782333333336,33.918126,50,0:00:42,2025-01-11,18:39:58
5,kaliland,Gazi,35.13078266666667,33.91812783333334,50,0:00:42,2025-01-11,18:39:59
5,kaliland,Gazi,35.13078266666667,33.91812683333333,50,0:00:42,2025-01-11,18:40:00
5,kaliland,Gazi,35.13077766666667,33.918131333333335,50,0:00:42,2025-01-11,18:40:01
5,kaliland,Gazi,35.130773,33.918138666666664,50,0:00:42,2025-01-11,18:40:02
5,kaliland,Gazi,35.13076733333333,33.918143666666666,50,0:00:42,2025-01-11,18:40:03
5,kaliland,Gazi,35.130759833333336,33.91815016666666,50,0:00:42,2025-01-11,18:40:04
5,kaliland,Gazi,35.13075533333333,33.918161166666664,50,0:00:42,2025-01-11,18:40:05
5,kaliland,Gazi,35.130751333333336,33.9181645,50,0:00:42,2025-01-11,18:40:06
5,kaliland,Gazi,35.13075,33.91816583333333,50,0:00:42,2025-01-11,18:40:07
5,kaliland,Gazi,35.130745166666664,33.91817066666667,50,0:00:42,2025-01-11,18:40:08
5,kaliland,Gazi,35.1307435,33.918176333333335,50,0:00:42,2025-01-11,18:40:09
5,kaliland,Gazi,35.130734333333336,33.918181,50,0:00:42,2025-01-11,18:40:10
5,kaliland,Gazi,35.13072783333333,33.918183,50,0:00:42,2025-01-11,18:40:11
5,kaliland,Gazi,0.0,0.0,0,"5 days, 1:25:52",2025-01-11,21:06:19
5,kaliland,Gazi,0.0,0.0,0,"5 days, 1:25:52",2025-01-11,21:07:26
5,kaliland,Gazi,0.0,0.0,0,"5 days, 1:25:52",2025-01-11,21:07:26
5,kaliland,Gazi,0.0,0.0,0,"5 days, 1:25:52",2025-01-11,21:07:54
5,kaliland,Gazi,0.0,0.0,0,"5 days, 1:25:52",2025-01-11,21:08:39
5,kaliland,Gazi,0.0,0.0,0,"5 days, 1:25:52",2025-01-11,21:09:54
5,kaliland,Gazi,0.0,0.0,0,"5 days, 1:25:52",2025-01-11,21:10:12
5,kaliland,Gazi,0.0,0.0,0,"5 days, 1:25:52",2025-01-11,21:11:59
5,kaliland,Gazi,0.0,0.0,0,"5 days, 1:25:52",2025-01-11,21:12:47
5,kaliland,Gazi,0.0,0.0,0,"5 days, 1:25:52",2025-01-11,21:13:09
5,Intercity Bus Station,Baykal,0.0,0.0,0,"5 days, 1:26:30",2025-01-11,21:21:49
