bus ID,Current Stop,Next Stop,Latitude,Longitude,Passengers,Estimated Time,Date,Time
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,5,1:01:51,2025-01-03,19:40
Route 1,Sanayi,City Center,35.02,33.02,24,0:30:44,2025-01-01,07:40
Route 1,City Center,University,35.03,33.03,26,0:21:51,2025-01-18,09:40
Route 1,University,City Center,35.04,33.04,10,0:46:02,2025-01-04,11:40
Route 1,City Center,Sanayi,35.03,33.03,7,0:22:05,2025-01-04,13:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,24,1:12:11,2025-01-10,15:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,20,0:05:55,2025-01-03,17:40
Route 1,Sanayi,City Center,35.02,33.02,21,0:06:25,2025-01-15,19:40
Route 1,City Center,University,35.03,33.03,23,0:35:15,2025-01-01,07:40
Route 1,University,City Center,35.04,33.04,18,0:59:47,2025-01-13,09:40
Route 1,City Center,Sanayi,35.03,33.03,8,0:48:08,2025-01-23,11:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,8,0:51:18,2025-01-13,13:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,10,1:22:03,2025-01-19,15:40
Route 1,Sanayi,City Center,35.02,33.02,9,0:13:32,2025-01-21,17:40
Route 1,City Center,University,35.03,33.03,26,0:27:37,2025-01-28,19:40
Route 1,University,City Center,35.04,33.04,7,1:04:09,2025-01-05,07:40
Route 1,City Center,Sanayi,35.03,33.03,23,0:47:40,2025-01-06,09:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,13,1:24:27,2025-01-27,11:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,18,0:09:40,2025-01-12,13:40
Route 1,Sanayi,City Center,35.02,33.02,13,1:04:19,2025-01-23,15:40
Route 1,City Center,University,35.03,33.03,15,1:20:49,2025-01-08,17:40
Route 1,University,City Center,35.04,33.04,13,0:53:44,2025-01-21,19:40
Route 1,City Center,Sanayi,35.03,33.03,20,0:51:53,2025-01-19,07:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,24,1:15:22,2025-01-17,09:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,11,0:08:20,2025-01-14,11:40
Route 1,Sanayi,City Center,35.02,33.02,17,0:37:26,2025-01-21,13:40
Route 1,City Center,University,35.03,33.03,6,1:16:13,2025-01-25,15:40
Route 1,University,City Center,35.04,33.04,13,1:11:24,2025-01-18,17:40
Route 1,City Center,Sanayi,35.03,33.03,22,0:40:01,2025-01-06,19:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,22,0:27:06,2025-01-02,07:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,15,1:26:32,2025-01-18,09:40
Route 1,Sanayi,City Center,35.02,33.02,13,1:24:02,2025-01-14,11:40
Route 1,City Center,University,35.03,33.03,9,0:50:44,2025-01-17,13:40
Route 1,University,City Center,35.04,33.04,13,1:03:28,2025-01-13,15:40
Route 1,City Center,Sanayi,35.03,33.03,5,0:14:21,2025-01-07,17:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,22,0:05:54,2025-01-14,19:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,17,0:44:23,2025-01-14,07:40
Route 1,Sanayi,City Center,35.02,33.02,28,0:44:47,2025-01-04,09:40
Route 1,City Center,University,35.03,33.03,17,1:02:26,2025-01-09,11:40
Route 1,University,City Center,35.04,33.04,17,1:13:39,2025-01-31,13:40
Route 1,City Center,Sanayi,35.03,33.03,21,1:00:17,2025-01-01,15:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,15,0:32:50,2025-01-16,17:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,26,0:29:56,2025-01-13,19:40
Route 1,Sanayi,City Center,35.02,33.02,25,0:59:31,2025-01-14,07:40
Route 1,City Center,University,35.03,33.03,6,0:24:02,2025-01-24,09:40
Route 1,University,City Center,35.04,33.04,5,0:17:33,2025-01-08,11:40
Route 1,City Center,Sanayi,35.03,33.03,10,0:27:44,2025-01-25,13:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,10,0:21:38,2025-01-02,15:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,16,1:18:48,2025-01-23,17:40
Route 1,Sanayi,City Center,35.02,33.02,21,1:14:28,2025-01-01,19:40
Route 1,City Center,University,35.03,33.03,10,0:16:43,2025-01-15,07:40
Route 1,University,City Center,35.04,33.04,18,0:49:21,2025-01-02,09:40
Route 1,City Center,Sanayi,35.03,33.03,9,1:17:06,2025-01-08,11:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,24,0:05:13,2025-01-23,13:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,10,0:33:54,2025-01-26,15:40
Route 1,Sanayi,City Center,35.02,33.02,21,0:53:37,2025-01-24,17:40
Route 1,City Center,University,35.03,33.03,27,1:14:57,2025-01-12,19:40
Route 1,University,City Center,35.04,33.04,15,1:18:38,2025-01-26,07:40
Route 1,City Center,Sanayi,35.03,33.03,22,0:36:45,2025-01-22,09:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,28,0:24:36,2025-01-03,11:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,16,0:35:12,2025-01-11,13:40
Route 1,Sanayi,City Center,35.02,33.02,12,0:27:56,2025-01-25,15:40
Route 1,City Center,University,35.03,33.03,29,1:13:01,2025-01-04,17:40
Route 1,University,City Center,35.04,33.04,11,1:25:45,2025-01-02,19:40
Route 1,City Center,Sanayi,35.03,33.03,17,0:25:20,2025-01-03,07:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,20,0:32:00,2025-01-17,09:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,23,0:06:41,2025-01-13,11:40
Route 1,Sanayi,City Center,35.02,33.02,11,0:59:53,2025-01-28,13:40
Route 1,City Center,University,35.03,33.03,13,1:22:22,2025-01-26,15:40
Route 1,University,City Center,35.04,33.04,21,1:13:59,2025-01-25,17:40
Route 1,City Center,Sanayi,35.03,33.03,12,1:23:58,2025-01-13,19:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,21,1:19:44,2025-01-08,07:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,8,1:04:33,2025-01-07,09:40
Route 1,Sanayi,City Center,35.02,33.02,26,0:11:51,2025-01-09,11:40
Route 1,City Center,University,35.03,33.03,22,0:11:17,2025-01-06,13:40
Route 1,University,City Center,35.04,33.04,17,1:11:04,2025-01-07,15:40
Route 1,City Center,Sanayi,35.03,33.03,22,0:53:44,2025-01-04,17:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,9,1:25:45,2025-01-26,19:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,5,0:13:14,2025-01-14,07:40
Route 1,Sanayi,City Center,35.02,33.02,12,1:01:10,2025-01-07,09:40
Route 1,City Center,University,35.03,33.03,20,0:01:38,2025-01-14,11:40
Route 1,University,City Center,35.04,33.04,25,0:34:35,2025-01-17,13:40
Route 1,City Center,Sanayi,35.03,33.03,12,1:09:58,2025-01-21,15:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,25,1:30:38,2025-01-11,17:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,8,0:07:59,2025-01-19,19:40
Route 1,Sanayi,City Center,35.02,33.02,15,0:24:40,2025-01-05,07:40
Route 1,City Center,University,35.03,33.03,20,0:40:14,2025-01-11,09:40
Route 1,University,City Center,35.04,33.04,19,1:21:48,2025-01-02,11:40
Route 1,City Center,Sanayi,35.03,33.03,9,0:53:23,2025-01-23,13:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,13,0:13:15,2025-01-06,15:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,6,0:26:55,2025-01-04,17:40
Route 1,Sanayi,City Center,35.02,33.02,9,0:51:28,2025-01-11,19:40
Route 1,City Center,University,35.03,33.03,11,0:12:46,2025-01-26,07:40
Route 1,University,City Center,35.04,33.04,13,1:08:35,2025-01-23,09:40
Route 1,City Center,Sanayi,35.03,33.03,19,0:28:45,2025-01-05,11:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,29,0:35:36,2025-01-02,13:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,11,0:09:14,2025-01-16,15:40
Route 1,Sanayi,City Center,35.02,33.02,27,0:08:09,2025-01-01,17:40
Route 1,City Center,University,35.03,33.03,7,0:23:18,2025-01-06,19:40
Route 1,University,City Center,35.04,33.04,8,0:21:19,2025-01-18,07:40
Route 1,City Center,Sanayi,35.03,33.03,15,0:39:03,2025-01-29,09:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,23,0:54:26,2025-01-29,11:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,23,0:11:54,2025-01-02,13:40
Route 1,Sanayi,City Center,35.02,33.02,22,0:12:45,2025-01-17,15:40
Route 1,City Center,University,35.03,33.03,24,0:20:35,2025-01-17,17:40
Route 1,University,City Center,35.04,33.04,20,0:23:16,2025-01-29,19:40
Route 1,City Center,Sanayi,35.03,33.03,24,0:47:07,2025-01-15,07:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,27,0:48:25,2025-01-15,09:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,15,1:14:34,2025-01-25,11:40
Route 1,Sanayi,City Center,35.02,33.02,17,0:53:38,2025-01-21,13:40
Route 1,City Center,University,35.03,33.03,12,1:15:07,2025-01-08,15:40
Route 1,University,City Center,35.04,33.04,16,0:57:12,2025-01-01,17:40
Route 1,City Center,Sanayi,35.03,33.03,19,0:57:10,2025-01-05,19:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,20,0:24:43,2025-01-29,07:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,6,1:27:10,2025-01-28,09:40
Route 1,Sanayi,City Center,35.02,33.02,19,0:54:48,2025-01-14,11:40
Route 1,City Center,University,35.03,33.03,23,1:13:55,2025-01-11,13:40
Route 1,University,City Center,35.04,33.04,9,0:25:04,2025-01-24,15:40
Route 1,City Center,Sanayi,35.03,33.03,13,0:44:51,2025-01-22,17:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,20,1:04:17,2025-01-12,19:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,27,0:42:45,2025-01-23,07:40
Route 1,Sanayi,City Center,35.02,33.02,28,0:47:53,2025-01-29,09:40
Route 1,City Center,University,35.03,33.03,5,0:05:31,2025-01-08,11:40
Route 1,University,City Center,35.04,33.04,28,0:47:56,2025-01-06,13:40
Route 1,City Center,Sanayi,35.03,33.03,13,0:46:50,2025-01-10,15:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,13,1:19:20,2025-01-04,17:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,25,1:28:39,2025-01-20,19:40
Route 1,Sanayi,City Center,35.02,33.02,16,0:37:23,2025-01-13,07:40
Route 1,City Center,University,35.03,33.03,13,1:09:51,2025-01-12,09:40
Route 1,University,City Center,35.04,33.04,27,0:22:38,2025-01-30,11:40
Route 1,City Center,Sanayi,35.03,33.03,18,0:19:16,2025-01-30,13:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,21,1:22:23,2025-01-07,15:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,6,1:17:28,2025-01-28,17:40
Route 1,Sanayi,City Center,35.02,33.02,6,0:35:06,2025-01-25,19:40
Route 1,City Center,University,35.03,33.03,23,0:39:02,2025-01-21,07:40
Route 1,University,City Center,35.04,33.04,21,0:21:11,2025-01-19,09:40
Route 1,City Center,Sanayi,35.03,33.03,15,0:44:56,2025-01-26,11:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,23,0:43:23,2025-01-23,13:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,23,0:35:37,2025-01-18,15:40
Route 1,Sanayi,City Center,35.02,33.02,9,0:09:04,2025-01-20,17:40
Route 1,City Center,University,35.03,33.03,18,1:14:29,2025-01-22,19:40
Route 1,University,City Center,35.04,33.04,25,0:13:31,2025-01-06,07:40
Route 1,City Center,Sanayi,35.03,33.03,10,1:22:14,2025-01-04,09:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,17,0:20:56,2025-01-24,11:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,16,0:30:24,2025-01-01,13:40
Route 1,Sanayi,City Center,35.02,33.02,15,1:04:22,2025-01-26,15:40
Route 1,City Center,University,35.03,33.03,11,0:27:20,2025-01-12,17:40
Route 1,University,City Center,35.04,33.04,13,0:52:55,2025-01-25,19:40
Route 1,City Center,Sanayi,35.03,33.03,21,1:17:01,2025-01-13,07:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,5,0:51:22,2025-01-29,09:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,21,0:18:24,2025-01-26,11:40
Route 1,Sanayi,City Center,35.02,33.02,12,1:05:22,2025-01-10,13:40
Route 1,City Center,University,35.03,33.03,8,0:44:31,2025-01-04,15:40
Route 1,University,City Center,35.04,33.04,16,0:21:06,2025-01-05,17:40
Route 1,City Center,Sanayi,35.03,33.03,24,1:28:27,2025-01-30,19:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,22,0:51:27,2025-01-22,07:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,29,1:17:30,2025-01-17,09:40
Route 1,Sanayi,City Center,35.02,33.02,13,1:14:12,2025-01-25,11:40
Route 1,City Center,University,35.03,33.03,16,0:09:55,2025-01-13,13:40
Route 1,University,City Center,35.04,33.04,11,0:53:31,2025-01-19,15:40
Route 1,City Center,Sanayi,35.03,33.03,29,0:11:39,2025-01-16,17:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,16,0:41:51,2025-01-26,19:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,16,0:29:39,2025-01-12,07:40
Route 1,Sanayi,City Center,35.02,33.02,8,0:15:07,2025-01-26,09:40
Route 1,City Center,University,35.03,33.03,13,1:04:51,2025-01-18,11:40
Route 1,University,City Center,35.04,33.04,28,1:18:29,2025-01-14,13:40
Route 1,City Center,Sanayi,35.03,33.03,14,0:20:55,2025-01-12,15:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,29,1:07:30,2025-01-27,17:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,22,0:38:39,2025-01-03,19:40
Route 1,Sanayi,City Center,35.02,33.02,26,1:24:00,2025-01-21,07:40
Route 1,City Center,University,35.03,33.03,17,0:31:52,2025-01-13,09:40
Route 1,University,City Center,35.04,33.04,28,1:05:33,2025-01-26,11:40
Route 1,City Center,Sanayi,35.03,33.03,27,0:14:48,2025-01-11,13:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,13,0:11:52,2025-01-13,15:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,28,0:47:35,2025-01-03,17:40
Route 1,Sanayi,City Center,35.02,33.02,21,1:21:33,2025-01-27,19:40
Route 1,City Center,University,35.03,33.03,26,0:06:45,2025-01-25,07:40
Route 1,University,City Center,35.04,33.04,25,0:08:20,2025-01-05,09:40
Route 1,City Center,Sanayi,35.03,33.03,12,0:17:29,2025-01-03,11:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,27,0:43:52,2025-01-07,13:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,7,0:15:03,2025-01-30,15:40
Route 1,Sanayi,City Center,35.02,33.02,23,0:35:44,2025-01-14,17:40
Route 1,City Center,University,35.03,33.03,25,0:36:31,2025-01-14,19:40
Route 1,University,City Center,35.04,33.04,23,0:20:10,2025-01-15,07:40
Route 1,City Center,Sanayi,35.03,33.03,6,1:06:41,2025-01-18,09:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,13,1:09:04,2025-01-19,11:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,20,0:06:44,2025-01-30,13:40
Route 1,Sanayi,City Center,35.02,33.02,27,1:18:53,2025-01-19,15:40
Route 1,City Center,University,35.03,33.03,21,1:21:22,2025-01-10,17:40
Route 1,University,City Center,35.04,33.04,9,1:17:04,2025-01-13,19:40
Route 1,City Center,Sanayi,35.03,33.03,11,0:22:18,2025-01-25,07:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,25,0:30:41,2025-01-19,09:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,29,1:10:12,2025-01-20,11:40
Route 1,Sanayi,City Center,35.02,33.02,14,0:30:41,2025-01-07,13:40
Route 1,City Center,University,35.03,33.03,7,0:50:00,2025-01-01,15:40
Route 1,University,City Center,35.04,33.04,7,0:56:13,2025-01-09,17:40
Route 1,City Center,Sanayi,35.03,33.03,26,1:19:46,2025-01-24,19:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,9,1:06:25,2025-01-16,07:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,22,0:01:47,2025-01-05,09:40
Route 1,Sanayi,City Center,35.02,33.02,5,0:55:09,2025-01-04,11:40
Route 1,City Center,University,35.03,33.03,13,0:59:28,2025-01-15,13:40
Route 1,University,City Center,35.04,33.04,5,0:16:48,2025-01-19,15:40
Route 1,City Center,Sanayi,35.03,33.03,19,0:47:03,2025-01-11,17:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,20,1:16:27,2025-01-10,19:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,19,1:30:00,2025-01-28,07:40
Route 1,Sanayi,City Center,35.02,33.02,18,0:52:36,2025-01-08,09:40
Route 1,City Center,University,35.03,33.03,23,0:47:36,2025-01-21,11:40
Route 1,University,City Center,35.04,33.04,29,1:15:50,2025-01-08,13:40
Route 1,City Center,Sanayi,35.03,33.03,6,0:51:49,2025-01-21,15:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,14,0:36:01,2025-01-13,17:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,5,0:05:44,2025-01-25,19:40
Route 1,Sanayi,City Center,35.02,33.02,13,0:46:31,2025-01-21,07:40
Route 1,City Center,University,35.03,33.03,12,0:45:28,2025-01-11,09:40
Route 1,University,City Center,35.04,33.04,17,1:02:02,2025-01-13,11:40
Route 1,City Center,Sanayi,35.03,33.03,9,0:29:20,2025-01-29,13:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,24,1:20:51,2025-01-15,15:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,21,0:06:52,2025-01-13,17:40
Route 1,Sanayi,City Center,35.02,33.02,23,0:47:01,2025-01-06,19:40
Route 1,City Center,University,35.03,33.03,9,1:18:41,2025-01-13,07:40
Route 1,University,City Center,35.04,33.04,25,0:50:50,2025-01-18,09:40
Route 1,City Center,Sanayi,35.03,33.03,21,0:13:32,2025-01-12,11:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,28,1:20:58,2025-01-26,13:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,27,0:18:32,2025-01-18,15:40
Route 1,Sanayi,City Center,35.02,33.02,16,1:11:21,2025-01-11,17:40
Route 1,City Center,University,35.03,33.03,20,0:29:48,2025-01-14,19:40
Route 1,University,City Center,35.04,33.04,6,0:38:03,2025-01-27,07:40
Route 1,City Center,Sanayi,35.03,33.03,16,1:21:22,2025-01-30,09:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,13,0:37:05,2025-01-20,11:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,7,0:29:21,2025-01-26,13:40
Route 1,Sanayi,City Center,35.02,33.02,11,0:27:17,2025-01-02,15:40
Route 1,City Center,University,35.03,33.03,17,1:30:03,2025-01-04,17:40
Route 1,University,City Center,35.04,33.04,5,0:07:44,2025-01-09,19:40
Route 1,City Center,Sanayi,35.03,33.03,27,0:38:40,2025-01-22,07:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,25,1:25:51,2025-01-25,09:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,15,0:45:12,2025-01-30,11:40
Route 1,Sanayi,City Center,35.02,33.02,29,0:09:16,2025-01-05,13:40
Route 1,City Center,University,35.03,33.03,19,0:50:08,2025-01-04,15:40
Route 1,University,City Center,35.04,33.04,9,0:16:50,2025-01-02,17:40
Route 1,City Center,Sanayi,35.03,33.03,15,1:16:18,2025-01-19,19:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,16,0:46:03,2025-01-22,07:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,23,0:10:47,2025-01-27,09:40
Route 1,Sanayi,City Center,35.02,33.02,21,1:04:33,2025-01-05,11:40
Route 1,City Center,University,35.03,33.03,10,0:10:20,2025-01-04,13:40
Route 1,University,City Center,35.04,33.04,21,0:04:33,2025-01-23,15:40
Route 1,City Center,Sanayi,35.03,33.03,5,0:54:56,2025-01-24,17:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,29,0:03:10,2025-01-24,19:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,26,1:07:29,2025-01-17,07:40
Route 1,Sanayi,City Center,35.02,33.02,16,1:11:59,2025-01-31,09:40
Route 1,City Center,University,35.03,33.03,27,0:16:55,2025-01-16,11:40
Route 1,University,City Center,35.04,33.04,6,0:09:59,2025-01-18,13:40
Route 1,City Center,Sanayi,35.03,33.03,14,0:48:54,2025-01-22,15:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,10,0:06:07,2025-01-09,17:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,29,1:20:25,2025-01-08,19:40
Route 1,Sanayi,City Center,35.02,33.02,22,0:51:34,2025-01-17,07:40
Route 1,City Center,University,35.03,33.03,5,0:53:17,2025-01-15,09:40
Route 1,University,City Center,35.04,33.04,20,0:29:44,2025-01-29,11:40
Route 1,City Center,Sanayi,35.03,33.03,25,0:01:18,2025-01-29,13:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,27,1:23:02,2025-01-17,15:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,6,1:26:57,2025-01-04,17:40
Route 1,Sanayi,City Center,35.02,33.02,7,0:42:04,2025-01-08,19:40
Route 1,City Center,University,35.03,33.03,27,0:03:40,2025-01-15,07:40
Route 1,University,City Center,35.04,33.04,13,1:17:58,2025-01-12,09:40
Route 1,City Center,Sanayi,35.03,33.03,8,0:02:45,2025-01-13,11:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,20,1:08:26,2025-01-30,13:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,5,1:23:37,2025-01-20,15:40
Route 1,Sanayi,City Center,35.02,33.02,17,0:35:49,2025-01-27,17:40
Route 1,City Center,University,35.03,33.03,7,0:15:45,2025-01-11,19:40
Route 1,University,City Center,35.04,33.04,7,0:45:13,2025-01-11,07:40
Route 1,City Center,Sanayi,35.03,33.03,25,0:35:31,2025-01-20,09:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,15,0:26:49,2025-01-10,11:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,15,0:26:41,2025-01-18,13:40
Route 1,Sanayi,City Center,35.02,33.02,16,0:05:35,2025-01-06,15:40
Route 1,City Center,University,35.03,33.03,8,1:29:30,2025-01-22,17:40
Route 1,University,City Center,35.04,33.04,19,1:07:20,2025-01-27,19:40
Route 1,City Center,Sanayi,35.03,33.03,12,1:21:41,2025-01-23,07:40
Route 1,Sanayi,Intercity Bus Station,35.02,33.02,18,1:23:42,2025-01-04,09:40
Route 1,Intercity Bus Station,Sanayi,35.01,33.01,24,1:11:59,2025-01-15,11:40
